trade_date,price,year_3_min,year_3_max,year_3_max_1_4,is_year_3_min,is_year_3_max,is_year_3_max_1_4_hold
2016-07-18,14.2696,9.3644,30.422,7.6055,-,-,-
2016-07-19,14.489,9.3644,30.422,7.6055,-,-,-
2016-07-20,14.3758,9.3644,30.422,7.6055,-,-,-
2016-07-21,14.3687,9.3644,30.422,7.6055,-,-,-
2016-07-22,14.1988,9.3644,30.422,7.6055,-,-,-
2016-07-25,14.4466,9.3644,30.422,7.6055,-,-,-
2016-07-26,14.5457,9.3644,30.422,7.6055,-,-,-
2016-07-27,13.2433,9.3644,30.422,7.6055,-,-,-
2016-07-28,13.0592,9.3644,30.422,7.6055,-,-,-
2016-07-29,13.1513,9.3644,30.422,7.6055,-,-,-
2016-08-01,12.5001,9.3644,30.422,7.6055,-,-,-
2016-08-02,12.8398,9.3644,30.422,7.6055,-,-,-
2016-08-03,13.5618,9.3644,30.422,7.6055,-,-,-
2016-08-04,13.2503,9.3644,30.422,7.6055,-,-,-
2016-08-05,13.668,9.3644,30.422,7.6055,-,-,-
2016-08-08,14.1564,9.3644,30.422,7.6055,-,-,-
2016-08-09,14.2059,9.3644,30.422,7.6055,-,-,-
2016-08-10,14.213,9.3644,30.422,7.6055,-,-,-
2016-08-11,14.758,9.3644,30.422,7.6055,-,-,-
2016-08-12,14.5386,9.3644,30.422,7.6055,-,-,-
2016-08-15,14.8783,9.3644,30.422,7.6055,-,-,-
2016-08-16,14.8783,9.3644,30.422,7.6055,-,-,-
2016-08-17,15.303,9.3644,30.422,7.6055,-,-,-
2016-08-18,15.0694,9.3644,30.422,7.6055,-,-,-
2016-08-19,14.9208,9.3644,30.422,7.6055,-,-,-
2016-08-22,14.5457,9.3644,30.422,7.6055,-,-,-
2016-08-23,14.6872,9.3644,30.422,7.6055,-,-,-
2016-08-24,15.0907,9.3644,30.422,7.6055,-,-,-
2016-08-25,15.3596,9.3644,30.422,7.6055,-,-,-
2016-08-26,16.0816,9.3644,30.422,7.6055,-,-,-
2016-08-29,16.6337,9.3644,30.422,7.6055,-,-,-
2016-08-30,15.0057,9.3644,30.422,7.6055,-,-,-
2016-08-31,14.4395,9.3644,30.422,7.6055,-,-,-
2016-09-01,14.1776,9.3644,30.422,7.6055,-,-,-
2016-09-02,13.944,9.3644,30.422,7.6055,-,-,-
2016-09-05,14.2979,9.3644,30.422,7.6055,-,-,-
2016-09-06,15.4587,9.3644,30.422,7.6055,-,-,-
2016-09-07,17.0018,9.3644,30.422,7.6055,-,-,-
2016-09-08,17.9644,9.3644,30.422,7.6055,-,-,-
2016-09-09,19.7623,9.3644,30.422,7.6055,-,-,-
2016-09-12,18.8704,9.3644,30.422,7.6055,-,-,-
2016-09-13,18.1838,9.3644,30.422,7.6055,-,-,-
2016-09-14,17.9007,9.3644,30.422,7.6055,-,-,-
2016-09-19,17.837,9.3644,30.422,7.6055,-,-,-
2016-09-20,17.3274,9.3644,30.422,7.6055,-,-,-
2016-09-21,17.3911,9.3644,30.422,7.6055,-,-,-
2016-09-22,17.4831,9.3644,30.422,7.6055,-,-,-
2016-09-23,17.2354,9.3644,30.422,7.6055,-,-,-
2016-09-26,16.7045,9.3644,30.422,7.6055,-,-,-
2016-09-27,16.6125,9.3644,30.422,7.6055,-,-,-
2016-09-28,16.57,9.3644,30.422,7.6055,-,-,-
2016-09-29,16.6903,9.3644,30.422,7.6055,-,-,-
2016-09-30,16.8744,9.3644,30.422,7.6055,-,-,-
2016-10-10,17.5114,9.3644,30.422,7.6055,-,-,-
2016-10-11,17.5539,9.3644,30.422,7.6055,-,-,-
2016-10-12,17.115,9.3644,30.422,7.6055,-,-,-
2016-10-13,17.2071,9.3644,30.422,7.6055,-,-,-
2016-10-14,16.7399,9.3644,30.422,7.6055,-,-,-
2016-10-17,16.2444,9.3644,30.422,7.6055,-,-,-
2016-10-18,16.5346,9.3644,30.422,7.6055,-,-,-
2016-10-19,17.8087,9.3644,30.422,7.6055,-,-,-
2016-10-20,17.5185,9.3644,30.422,7.6055,-,-,-
2016-10-21,16.8531,9.3644,30.422,7.6055,-,-,-
2016-10-24,16.8744,9.3644,30.422,7.6055,-,-,-
2016-10-25,17.5043,9.3644,30.422,7.6055,-,-,-
2016-10-26,17.0443,9.3644,30.422,7.6055,-,-,-
2016-10-27,17.1646,9.3644,30.422,7.6055,-,-,-
2016-10-28,16.7824,9.3644,30.422,7.6055,-,-,-
2016-10-31,16.6833,9.3644,30.422,7.6055,-,-,-
2016-11-01,16.8248,9.3644,30.422,7.6055,-,-,-
2016-11-02,16.4922,9.3644,30.422,7.6055,-,-,-
2016-11-03,16.655,9.3644,30.422,7.6055,-,-,-
2016-11-04,17.3628,9.3644,30.422,7.6055,-,-,-
2016-11-07,17.2141,9.3644,30.422,7.6055,-,-,-
2016-11-08,17.1717,9.3644,30.422,7.6055,-,-,-
2016-11-09,16.747,9.3644,30.422,7.6055,-,-,-
2016-11-10,16.9522,9.3644,30.422,7.6055,-,-,-
2016-11-11,16.8815,9.3644,30.422,7.6055,-,-,-
2016-11-14,17.1292,9.3644,30.422,7.6055,-,-,-
2016-11-15,17.4265,9.3644,30.422,7.6055,-,-,-
2016-11-16,18.0564,9.3644,30.422,7.6055,-,-,-
2016-11-17,17.3203,9.3644,30.422,7.6055,-,-,-
2016-11-18,17.0867,9.3644,30.422,7.6055,-,-,-
2016-11-21,17.0938,9.3644,30.422,7.6055,-,-,-
2016-11-22,17.6105,9.3644,30.422,7.6055,-,-,-
2016-11-23,17.2,9.3644,30.422,7.6055,-,-,-
2016-11-24,16.8956,9.3644,30.422,7.6055,-,-,-
2016-11-25,16.6903,9.3644,30.422,7.6055,-,-,-
2016-11-28,16.747,9.3644,30.422,7.6055,-,-,-
2016-11-29,16.3364,9.3644,30.422,7.6055,-,-,-
2016-11-30,15.7773,9.3644,30.422,7.6055,-,-,-
2016-12-01,15.9754,9.3644,30.422,7.6055,-,-,-
2016-12-02,15.2606,9.3644,30.422,7.6055,-,-,-
2016-12-05,15.5578,9.3644,30.422,7.6055,-,-,-
2016-12-06,15.5012,9.3644,30.422,7.6055,-,-,-
2016-12-07,15.6499,9.3644,30.422,7.6055,-,-,-
2016-12-08,15.5366,9.3644,30.422,7.6055,-,-,-
2016-12-09,15.5437,9.3644,30.422,7.6055,-,-,-
2016-12-12,14.2979,9.3644,30.422,7.6055,-,-,-
2016-12-13,14.4466,9.3644,30.422,7.6055,-,-,-
2016-12-14,14.2201,9.3644,30.422,7.6055,-,-,-
2016-12-15,14.4607,9.3644,30.422,7.6055,-,-,-
2016-12-16,14.6235,9.3644,30.422,7.6055,-,-,-
2016-12-19,14.7438,9.3644,30.422,7.6055,-,-,-
2016-12-20,14.7863,9.3644,30.422,7.6055,-,-,-
2016-12-21,15.0553,9.3644,30.422,7.6055,-,-,-
2016-12-22,14.8783,9.3644,30.422,7.6055,-,-,-
2016-12-23,14.6094,9.3644,30.422,7.6055,-,-,-
2016-12-26,14.8005,9.3644,30.422,7.6055,-,-,-
2016-12-27,14.9774,9.3644,30.422,7.6055,-,-,-
2016-12-28,14.8925,9.3644,30.422,7.6055,-,-,-
2016-12-29,14.7792,9.3644,30.422,7.6055,-,-,-
2016-12-30,14.8854,9.3644,30.422,7.6055,-,-,-
2017-01-03,15.119,9.3644,30.422,7.6055,-,-,-
2017-01-04,15.1968,9.3644,30.422,7.6055,-,-,-
2017-01-05,15.119,9.3644,30.422,7.6055,-,-,-
2017-01-06,15.2181,9.3644,30.422,7.6055,-,-,-
2017-01-09,15.3455,9.3644,30.422,7.6055,-,-,-
2017-01-10,15.4092,9.3644,30.422,7.6055,-,-,-
2017-01-11,15.119,9.3644,30.422,7.6055,-,-,-
2017-01-12,14.666,9.3644,30.422,7.6055,-,-,-
2017-01-13,14.3829,9.3644,30.422,7.6055,-,-,-
2017-01-16,13.2362,9.3644,30.422,7.6055,-,-,-
2017-01-17,13.5264,9.3644,30.422,7.6055,-,-,-
2017-01-18,13.6467,9.3644,30.422,7.6055,-,-,-
2017-01-19,13.3848,9.3644,30.422,7.6055,-,-,-
2017-01-20,13.6113,9.3644,30.422,7.6055,-,-,-
2017-01-23,14.9703,9.3644,30.422,7.6055,-,-,-
2017-01-24,16.4709,9.3644,30.422,7.6055,-,-,-
2017-01-25,15.6569,9.3644,30.422,7.6055,-,-,-
2017-01-26,15.572,9.3644,30.422,7.6055,-,-,-
2017-02-03,15.3596,9.3644,30.422,7.6055,-,-,-
2017-02-06,15.572,9.3644,30.422,7.6055,-,-,-
2017-02-07,15.9684,9.3644,30.422,7.6055,-,-,-
2017-02-08,15.8551,9.3644,30.422,7.6055,-,-,-
2017-02-09,16.294,9.3644,30.422,7.6055,-,-,-
2017-02-10,15.9684,9.3644,30.422,7.6055,-,-,-
2017-02-13,15.756,9.3644,30.422,7.6055,-,-,-
2017-02-14,15.7348,9.3644,30.422,7.6055,-,-,-
2017-02-15,15.2535,9.3644,30.422,7.6055,-,-,-
2017-02-16,15.4658,9.3644,30.422,7.6055,-,-,-
2017-02-17,15.1473,9.3644,30.422,7.6055,-,-,-
2017-02-20,14.8075,9.3644,30.422,7.6055,-,-,-
2017-02-21,14.8642,9.3644,30.422,7.6055,-,-,-
2017-02-22,14.942,9.3644,30.422,7.6055,-,-,-
2017-02-23,15.2747,9.3644,30.422,7.6055,-,-,-
2017-02-24,15.0765,9.3644,30.422,7.6055,-,-,-
2017-02-27,14.8642,9.3644,30.422,7.6055,-,-,-
2017-02-28,14.9066,9.3644,30.422,7.6055,-,-,-
2017-03-01,14.8783,9.3644,30.422,7.6055,-,-,-
2017-03-02,14.5952,9.3644,30.422,7.6055,-,-,-
2017-03-03,14.4678,9.3644,30.422,7.6055,-,-,-
2017-03-06,14.6589,9.3644,30.422,7.6055,-,-,-
2017-03-07,14.7438,9.3644,30.422,7.6055,-,-,-
2017-03-08,14.6731,9.3644,30.422,7.6055,-,-,-
2017-03-09,14.6589,9.3644,30.422,7.6055,-,-,-
2017-03-10,14.6872,9.3644,30.422,7.6055,-,-,-
2017-03-13,14.6801,9.3644,30.422,7.6055,-,-,-
2017-03-14,14.2484,9.3644,30.422,7.6055,-,-,-
2017-03-15,14.2979,9.3644,30.422,7.6055,-,-,-
2017-03-16,14.4324,9.3644,30.422,7.6055,-,-,-
2017-03-17,14.2838,9.3644,30.422,7.6055,-,-,-
2017-03-20,14.4253,9.3644,30.422,7.6055,-,-,-
2017-03-21,14.3262,9.3644,30.422,7.6055,-,-,-
2017-03-22,14.5527,9.3644,30.422,7.6055,-,-,-
2017-03-23,14.666,9.3644,30.422,7.6055,-,-,-
2017-03-24,14.8359,9.3644,30.422,7.6055,-,-,-
2017-03-27,14.8146,9.3644,30.422,7.6055,-,-,-
2017-03-28,14.6731,9.3644,30.422,7.6055,-,-,-
2017-03-29,14.758,9.3644,30.422,7.6055,-,-,-
2017-03-30,14.6872,9.3644,30.422,7.6055,-,-,-
2017-03-31,14.4253,9.3644,30.422,7.6055,-,-,-
2017-04-05,15.8693,9.3644,30.422,7.6055,-,-,-
2017-04-06,17.4548,9.3644,30.422,7.6055,-,-,-
2017-04-07,19.2031,9.3644,30.422,7.6055,-,-,-
2017-04-10,21.1213,9.3644,30.422,7.6055,-,-,-
2017-04-11,23.2306,9.3644,30.422,7.6055,-,-,-
2017-04-12,25.5522,9.3644,30.422,7.6055,-,-,-
2017-04-17,22.997,9.3644,30.422,7.6055,-,-,-
2017-04-18,21.2275,9.3644,30.422,7.6055,-,-,-
2017-04-19,21.822,9.3644,30.422,7.6055,-,-,-
2017-04-20,20.2153,9.3644,30.422,7.6055,-,-,-
2017-04-21,18.6864,9.3644,30.422,7.6055,-,-,-
2017-04-24,19.012,9.3644,30.422,7.6055,-,-,-
2017-04-25,20.3144,9.3644,30.422,7.6055,-,-,-
2017-04-26,22.3458,9.3644,30.422,7.6055,-,-,-
2017-04-27,24.5825,9.3644,30.422,7.6055,-,-,-
2017-04-28,25.8707,9.3644,30.422,7.6055,-,-,-
2017-05-02,27.8172,9.3644,30.422,7.6055,-,-,-
2017-05-03,25.0355,9.3644,30.422,7.6055,-,-,-
2017-05-04,24.533,9.3644,30.422,7.6055,-,-,-
2017-05-05,25.5381,9.3644,30.422,7.6055,-,-,-
2017-05-08,22.9828,9.3644,30.422,7.6055,-,-,-
2017-05-09,22.4307,9.3644,30.422,7.6055,-,-,-
2017-05-10,21.7654,9.3644,30.422,7.6055,-,-,-
2017-05-11,22.6431,9.3644,30.422,7.6055,-,-,-
2017-05-12,22.9687,9.3644,30.422,7.6055,-,-,-
2017-05-15,22.5298,9.3644,30.422,7.6055,-,-,-
2017-05-16,24.7807,9.3644,30.422,7.6055,-,-,-
2017-05-17,26.1185,9.3644,30.422,7.6055,-,-,-
2017-05-18,23.5066,9.3644,30.422,7.6055,-,-,-
2017-05-19,23.3509,9.3644,30.422,7.6055,-,-,-
2017-05-22,21.9424,9.3644,30.422,7.6055,-,-,-
2017-05-23,20.732,9.3644,30.422,7.6055,-,-,-
2017-05-24,21.4752,9.3644,30.422,7.6055,-,-,-
2017-05-25,21.6946,9.3644,30.422,7.6055,-,-,-
2017-05-26,21.3195,9.3644,30.422,7.6055,-,-,-
2017-05-31,21.0293,9.3644,30.422,7.6055,-,-,-
2017-06-01,18.927,9.3644,30.422,7.6055,-,-,-
2017-06-02,19.2526,9.3644,30.422,7.6055,-,-,-
2017-06-05,19.3801,9.3644,30.422,7.6055,-,-,-
2017-06-06,18.6439,9.3644,30.422,7.6055,-,-,-
2017-06-07,20.5055,9.3644,30.422,7.6055,-,-,-
2017-06-08,20.732,9.3644,30.422,7.6055,-,-,-
2017-06-09,22.3741,9.3644,30.422,7.6055,-,-,-
2017-06-12,21.5247,9.3644,30.422,7.6055,-,-,-
2017-06-13,22.2113,9.3644,30.422,7.6055,-,-,-
2017-06-14,21.8786,9.3644,30.422,7.6055,-,-,-
2017-06-15,21.9494,9.3644,30.422,7.6055,-,-,-
2017-06-16,22.82,9.3644,30.422,7.6055,-,-,-
2017-06-19,22.5723,9.3644,30.422,7.6055,-,-,-
2017-06-20,22.7563,9.3644,30.422,7.6055,-,-,-
2017-06-21,22.5086,9.3644,30.422,7.6055,-,-,-
2017-06-22,21.3761,9.3644,30.422,7.6055,-,-,-
2017-06-23,20.7957,9.3644,30.422,7.6055,-,-,-
2017-06-26,20.8098,9.3644,30.422,7.6055,-,-,-
2017-06-27,20.7391,9.3644,30.422,7.6055,-,-,-
2017-06-28,21.0859,9.3644,30.422,7.6055,-,-,-
2017-06-29,20.9585,9.3644,30.422,7.6055,-,-,-
2017-06-30,20.5621,9.3644,30.422,7.6055,-,-,-
2017-07-03,20.8452,9.3644,30.422,7.6055,-,-,-
2017-07-04,21.7371,9.3644,30.422,7.6055,-,-,-
2017-07-05,21.6097,9.3644,30.422,7.6055,-,-,-
2017-07-06,21.3053,9.3644,30.422,7.6055,-,-,-
2017-07-07,20.732,9.3644,30.422,7.6055,-,-,-
2017-07-10,20.7815,9.3644,30.422,7.6055,-,-,-
2017-07-11,20.3427,9.3644,30.422,7.6055,-,-,-
2017-07-12,20.371,9.3644,30.422,7.6055,-,-,-
2017-07-13,19.3942,9.3644,30.422,7.6055,-,-,-
2017-07-14,19.5216,9.3644,30.422,7.6055,-,-,-
2017-07-17,17.568,9.3644,30.422,7.6055,-,-,-
2017-07-18,17.8866,9.3644,30.422,7.6055,-,-,-
2017-07-19,17.9644,9.3644,30.422,7.6055,-,-,-
2017-07-20,18.6652,9.3644,30.422,7.6055,-,-,-
2017-07-21,18.3679,9.3644,30.422,7.6055,-,-,-
2017-07-24,18.8209,9.3644,30.422,7.6055,-,-,-
2017-07-25,17.561,9.3644,30.422,7.6055,-,-,-
2017-07-26,17.3628,9.3644,30.422,7.6055,-,-,-
2017-07-27,17.5468,9.3644,30.422,7.6055,-,-,-
2017-07-28,17.3132,9.3644,30.422,7.6055,-,-,-
2017-07-31,17.2424,9.3644,30.422,7.6055,-,-,-
2017-08-01,18.021,9.3644,30.422,7.6055,-,-,-
2017-08-02,18.3466,9.3644,30.422,7.6055,-,-,-
2017-08-03,18.1838,9.3644,30.422,7.6055,-,-,-
2017-08-04,17.8795,9.3644,30.422,7.6055,-,-,-
2017-08-07,18.1555,9.3644,30.422,7.6055,-,-,-
2017-08-08,18.0847,9.3644,30.422,7.6055,-,-,-
2017-08-09,18.2192,9.3644,30.422,7.6055,-,-,-
2017-08-10,17.7308,9.3644,30.422,7.6055,-,-,-
2017-08-11,18.1555,9.3644,30.422,7.6055,-,-,-
2017-08-14,19.1889,9.3644,30.422,7.6055,-,-,-
2017-08-15,18.8917,9.3644,30.422,7.6055,-,-,-
2017-08-16,18.8563,9.3644,30.422,7.6055,-,-,-
2017-08-17,19.5358,9.3644,30.422,7.6055,-,-,-
2017-08-18,19.2739,9.3644,30.422,7.6055,-,-,-
2017-08-21,19.1465,9.3644,30.422,7.6055,-,-,-
2017-08-22,18.8421,9.3644,30.422,7.6055,-,-,-
2017-08-23,18.6722,9.3644,30.422,7.6055,-,-,-
2017-08-24,18.6722,9.3644,30.422,7.6055,-,-,-
2017-08-25,18.6368,9.3644,30.422,7.6055,-,-,-
2017-08-28,18.9058,9.3644,30.422,7.6055,-,-,-
2017-08-29,19.0757,9.3644,30.422,7.6055,-,-,-
2017-08-30,19.3942,9.3644,30.422,7.6055,-,-,-
2017-08-31,19.0261,9.3644,30.422,7.6055,-,-,-
2017-09-01,19.1465,9.3644,30.422,7.6055,-,-,-
2017-09-04,19.1111,9.3644,30.422,7.6055,-,-,-
2017-09-05,18.6864,9.3644,30.422,7.6055,-,-,-
2017-09-06,18.3537,9.3644,30.422,7.6055,-,-,-
2017-09-07,18.1414,9.3644,30.422,7.6055,-,-,-
2017-09-08,18.1768,9.3644,30.422,7.6055,-,-,-
2017-09-11,18.7147,9.3644,30.422,7.6055,-,-,-
2017-09-12,18.474,9.3644,30.422,7.6055,-,-,-
2017-09-13,18.5519,9.3644,30.422,7.6055,-,-,-
2017-09-14,18.2192,9.3644,30.422,7.6055,-,-,-
2017-09-15,18.2971,9.3644,30.422,7.6055,-,-,-
2017-09-18,18.3254,9.3644,30.422,7.6055,-,-,-
2017-09-19,18.3396,9.3644,30.422,7.6055,-,-,-
2017-09-20,18.8987,9.3644,30.422,7.6055,-,-,-
2017-09-21,18.7359,9.3644,30.422,7.6055,-,-,-
2017-09-22,18.4811,9.3644,30.422,7.6055,-,-,-
2017-09-25,18.9837,9.3644,30.422,7.6055,-,-,-
2017-09-26,19.3305,9.3644,30.422,7.6055,-,-,-
2017-09-27,19.0403,9.3644,30.422,7.6055,-,-,-
2017-09-28,18.7996,9.3644,30.422,7.6055,-,-,-
2017-09-29,19.2385,9.3644,30.422,7.6055,-,-,-
2017-10-09,18.9341,9.3644,30.422,7.6055,-,-,-
2017-10-10,18.7855,9.3644,30.422,7.6055,-,-,-
2017-10-11,18.0423,9.3644,30.422,7.6055,-,-,-
2017-10-12,17.9573,9.3644,30.422,7.6055,-,-,-
2017-10-13,18.5944,9.3644,30.422,7.6055,-,-,-
2017-10-16,17.7238,9.3644,30.422,7.6055,-,-,-
2017-10-17,16.4072,9.3644,30.422,7.6055,-,-,-
2017-10-18,16.4426,9.3644,30.422,7.6055,-,-,-
2017-10-19,15.7489,9.3644,30.422,7.6055,-,-,-
2017-10-20,16.0604,9.3644,30.422,7.6055,-,-,-
2017-10-23,16.3506,9.3644,30.422,7.6055,-,-,-
2017-10-24,15.9401,9.3644,30.422,7.6055,-,-,-
2017-10-25,16.1312,9.3644,30.422,7.6055,-,-,-
2017-10-26,16.2161,9.3644,30.422,7.6055,-,-,-
2017-10-27,16.1595,9.3644,30.422,7.6055,-,-,-
2017-10-30,15.4658,9.3644,30.422,7.6055,-,-,-
2017-10-31,15.4871,9.3644,30.422,7.6055,-,-,-
2017-11-01,15.4871,9.3644,30.422,7.6055,-,-,-
2017-11-02,15.5437,9.3644,30.422,7.6055,-,-,-
2017-11-03,15.0765,9.3644,30.422,7.6055,-,-,-
2017-11-06,15.1331,9.3644,30.422,7.6055,-,-,-
2017-11-07,15.2322,9.3644,30.422,7.6055,-,-,-
2017-11-08,15.4871,9.3644,30.422,7.6055,-,-,-
2017-11-09,15.8339,9.3644,30.422,7.6055,-,-,-
2017-11-10,15.9188,9.3644,30.422,7.6055,-,-,-
2017-11-13,15.9471,9.3644,30.422,7.6055,-,-,-
2017-11-14,15.6286,9.3644,30.422,7.6055,-,-,-
2017-11-15,15.2393,9.3644,30.422,7.6055,-,-,-
2017-11-16,14.942,9.3644,30.422,7.6055,-,-,-
2017-11-17,14.0643,9.3644,30.422,7.6055,-,-,-
2017-11-20,13.9228,9.3644,30.422,7.6055,-,-,-
2017-11-21,13.7812,9.3644,30.422,7.6055,-,-,-
2017-11-22,13.9299,9.3644,30.422,7.6055,-,-,-
2017-11-23,13.5193,9.3644,30.422,7.6055,-,-,-
2017-11-24,13.5122,9.3644,30.422,7.6055,-,-,-
2017-11-27,13.7529,9.3644,30.422,7.6055,-,-,-
2017-11-28,13.8095,9.3644,30.422,7.6055,-,-,-
2017-11-29,13.9299,9.3644,30.422,7.6055,-,-,-
2017-11-30,13.7883,9.3644,30.422,7.6055,-,-,-
2017-12-01,13.8166,9.3644,30.422,7.6055,-,-,-
2017-12-04,13.3211,9.3644,30.422,7.6055,-,-,-
2017-12-05,12.5992,9.3644,30.422,7.6055,-,-,-
2017-12-06,12.946,9.3644,30.422,7.6055,-,-,-
2017-12-07,12.9955,9.3644,30.422,7.6055,-,-,-
2017-12-08,13.2291,9.3644,30.422,7.6055,-,-,-
2017-12-11,13.2716,9.3644,30.422,7.6055,-,-,-
2017-12-12,12.7903,9.3644,30.422,7.6055,-,-,-
2017-12-13,13.0238,9.3644,30.422,7.6055,-,-,-
2017-12-14,13.1229,9.3644,30.422,7.6055,-,-,-
2017-12-15,13.5193,9.3644,30.422,7.6055,-,-,-
2017-12-18,13.038,9.3644,30.422,7.6055,-,-,-
2017-12-19,12.9955,9.3644,30.422,7.6055,-,-,-
2017-12-20,12.7549,9.3644,30.422,7.6055,-,-,-
2017-12-21,12.769,9.3644,30.422,7.6055,-,-,-
2017-12-22,12.7478,9.3644,30.422,7.6055,-,-,-
2017-12-25,12.3939,9.3644,30.422,7.6055,-,-,-
2017-12-26,12.5496,9.3644,30.422,7.6055,-,-,-
2017-12-27,12.7124,9.3644,30.422,7.6055,-,-,-
2017-12-28,12.5567,9.3644,30.422,7.6055,-,-,-
2017-12-29,12.6133,9.3644,30.422,7.6055,-,-,-
2018-01-02,12.7407,9.3644,30.422,7.6055,-,-,-
2018-01-03,14.0148,9.3644,30.422,7.6055,-,-,-
2018-01-04,13.7317,9.3644,30.422,7.6055,-,-,-
2018-01-05,13.5547,9.3644,30.422,7.6055,-,-,-
2018-01-08,13.5406,9.3644,30.422,7.6055,-,-,-
2018-01-09,13.5264,9.3644,30.422,7.6055,-,-,-
2018-01-10,13.2716,9.3644,30.422,7.6055,-,-,-
2018-01-11,13.4273,9.3644,30.422,7.6055,-,-,-
2018-01-12,13.2362,9.3644,30.422,7.6055,-,-,-
2018-01-15,12.8681,9.3644,30.422,7.6055,-,-,-
2018-01-16,12.9814,9.3644,30.422,7.6055,-,-,-
2018-01-17,12.7832,9.3644,30.422,7.6055,-,-,-
2018-01-18,12.6983,9.3644,30.422,7.6055,-,-,-
2018-01-19,12.7124,9.3644,30.422,7.6055,-,-,-
2018-01-22,12.8186,9.3644,30.422,7.6055,-,-,-
2018-01-23,12.9531,9.3644,30.422,7.6055,-,-,-
2018-01-24,13.0097,9.3644,30.422,7.6055,-,-,-
2018-01-25,13.0097,9.3644,30.422,7.6055,-,-,-
2018-01-26,12.8186,9.3644,30.422,7.6055,-,-,-
2018-01-29,12.5567,9.3644,30.422,7.6055,-,-,-
2018-01-30,12.769,9.3644,30.422,7.6055,-,-,-
2018-01-31,12.1108,9.3644,30.422,7.6055,-,-,-
2018-02-01,11.5162,9.3644,30.422,7.6055,-,-,-
2018-02-02,11.0561,9.3644,30.422,7.6055,-,-,-
2018-02-05,10.7942,9.3644,30.422,7.6055,-,-,-
2018-02-06,9.7183,9.3644,30.422,7.6055,-,-,-
2018-02-07,9.7537,9.3644,30.422,7.6055,-,-,-
2018-02-08,9.9944,9.3644,30.422,7.6055,-,-,-
2018-02-09,9.5909,9.3644,30.422,7.6055,-,-,-
2018-02-12,9.8387,9.3644,30.422,7.6055,-,-,-
2018-02-13,9.9024,9.3644,30.422,7.6055,-,-,-
2018-02-14,9.9944,9.3644,30.422,7.6055,-,-,-
2018-02-22,10.9924,9.3644,30.422,7.6055,-,-,-
2018-02-23,11.5091,9.3644,30.422,7.6055,-,-,-
2018-02-26,11.7144,9.3644,30.422,7.6055,-,-,-
2018-02-27,11.502,9.3644,30.422,7.6055,-,-,-
2018-02-28,11.4737,9.3644,30.422,7.6055,-,-,-
2018-03-01,11.495,9.3644,30.422,7.6055,-,-,-
2018-03-02,11.6507,9.3644,30.422,7.6055,-,-,-
2018-03-05,11.587,9.3644,30.422,7.6055,-,-,-
2018-03-06,11.6578,9.3644,30.422,7.6055,-,-,-
2018-03-07,11.4242,9.3644,30.422,7.6055,-,-,-
2018-03-08,12.5638,9.3644,30.422,7.6055,-,-,-
2018-03-09,12.493,9.3644,30.422,7.6055,-,-,-
2018-03-12,12.4788,9.3644,30.422,7.6055,-,-,-
2018-03-13,12.0258,9.3644,30.422,7.6055,-,-,-
2018-03-14,12.1178,9.3644,30.422,7.6055,-,-,-
2018-03-15,12.3656,9.3644,30.422,7.6055,-,-,-
2018-03-16,12.1391,9.3644,30.422,7.6055,-,-,-
2018-03-19,12.1249,9.3644,30.422,7.6055,-,-,-
2018-03-20,12.2594,9.3644,30.422,7.6055,-,-,-
2018-03-21,12.0612,9.3644,30.422,7.6055,-,-,-
2018-03-22,11.9763,9.3644,30.422,7.6055,-,-,-
2018-03-23,10.7801,9.3644,30.422,7.6055,-,-,-
2018-03-26,11.0066,9.3644,30.422,7.6055,-,-,-
2018-03-27,11.1764,9.3644,30.422,7.6055,-,-,-
2018-03-28,12.2948,9.3644,30.422,7.6055,-,-,-
2018-03-29,13.5264,9.3644,30.422,7.6055,-,-,-
2018-03-30,14.8783,9.3644,30.422,7.6055,-,-,-
2018-04-02,15.2322,9.3644,30.422,7.6055,-,-,-
2018-04-03,14.4041,9.3644,30.422,7.6055,-,-,-
2018-04-04,14.3545,9.3644,30.422,7.6055,-,-,-
2018-04-09,14.1139,9.3644,30.422,7.6055,-,-,-
2018-04-10,13.9086,9.3644,30.422,7.6055,-,-,-
2018-04-11,13.9582,9.3644,30.422,7.6055,-,-,-
2018-04-12,13.4698,9.3644,30.422,7.6055,-,-,-
2018-04-13,13.3494,9.3644,30.422,7.6055,-,-,-
2018-04-16,13.4556,9.3644,30.422,7.6055,-,-,-
2018-04-17,12.3727,9.3644,30.422,7.6055,-,-,-
2018-04-18,13.2362,9.3644,30.422,7.6055,-,-,-
2018-04-19,14.2201,9.3644,30.422,7.6055,-,-,-
2018-04-20,14.036,9.3644,30.422,7.6055,-,-,-
2018-04-23,12.6345,9.3644,30.422,7.6055,-,-,-
2018-04-24,12.6204,9.3644,30.422,7.6055,-,-,-
2018-04-25,12.6983,9.3644,30.422,7.6055,-,-,-
2018-04-26,11.863,9.3644,30.422,7.6055,-,-,-
2018-04-27,12.5213,9.3644,30.422,7.6055,-,-,-
2018-05-02,12.2806,9.3644,30.422,7.6055,-,-,-
2018-05-03,12.2877,9.3644,30.422,7.6055,-,-,-
2018-05-04,11.9267,9.3644,30.422,7.6055,-,-,-
2018-05-07,12.0258,9.3644,30.422,7.6055,-,-,-
2018-05-08,12.5071,9.3644,30.422,7.6055,-,-,-
